Event,n_Primitive,1dtPrimitive.id_r,2dtPrimitive.id_r,3dtPrimitive.id_r,4dtPrimitive.id_r,1dtPrimitive.id_eta,2dtPrimitive.id_eta,3dtPrimitive.id_eta,4dtPrimitive.id_eta,1dtPrimitive.id_phi,2dtPrimitive.id_phi,3dtPrimitive.id_phi,4dtPrimitive.id_phi,1dtPrimitive.phiGlb,2dtPrimitive.phiGlb,3dtPrimitive.phiGlb,4dtPrimitive.phiGlb,1dtPrimitive.phiB,2dtPrimitive.phiB,3dtPrimitive.phiB,4dtPrimitive.phiB,delta_phi12,delta_phi13,delta_phi14,delta_phi23,delta_phi24,delta_phi34,genParticle.pt
1707.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,4.0,4.0,1.4968217611312866,1.5060991048812866,1.5041459798812866,1.5031694173812866,-112.0,-9.0,-5.0,-5.0,0.00927734375,0.00732421875,0.00634765625,0.001953125,0.0029296875,0.0009765625,76.5100326538086
1708.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,4.1389856338500985,4.1138391494750985,4.0967493057250985,0.0,-84.0,-60.0,285.0,0.0,0.025146484375,0.042236328125,4.1389856338500985,0.01708984375,4.1138391494750985,4.0967493057250985,8.746711730957031
1709.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,9.0,9.0,9.0,0.0,4.0547571182250985,4.0520715713500985,4.0506067276000985,0.0,-11.0,-6.0,-3.0,0.0,0.002685546875,0.004150390625,4.0547571182250985,0.00146484375,4.0520715713500985,4.0506067276000985,68.80020904541016
1710.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.343662738800049,2.343418598175049,0.0,0.0,-1.0,-1.0,0.0,0.0,0.000244140625,2.343662738800049,2.343662738800049,2.343418598175049,2.343418598175049,0.0,196.8314971923828
1711.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,0.0,5.265040397644043,5.261134147644043,5.258204460144043,0.0,-14.0,-10.0,-9.0,0.0,0.00390625,0.0068359375,5.265040397644043,0.0029296875,5.261134147644043,5.258204460144043,50.98341751098633
1712.0,2.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,8.0,9.0,0.0,0.0,3.9745175838470463,3.9732141494750977,0.0,0.0,-9.0,-2.0,0.0,0.0,0.0013034343719486863,3.9745175838470463,3.9745175838470463,3.9732141494750977,3.9732141494750977,0.0,119.78275299072266
1713.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.137451171875,-0.14453125,-0.149658203125,-0.151611328125,-23.0,-16.0,-11.0,-2.0,0.007080078125,0.01220703125,0.01416015625,0.005126953125,0.007080078125,0.001953125,31.205360412597656
1714.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,6.0,6.0,6.0,0.0,2.635083675384521,2.632153987884521,2.629224300384521,0.0,-10.0,-7.0,-5.0,0.0,0.0029296875,0.005859375,2.635083675384521,0.0029296875,2.632153987884521,2.629224300384521,60.702552795410156
1715.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,6.0462074279785165,-0.246337890625,-0.254638671875,0.0,-34.0,-31.0,-4.0,0.0,6.2925453186035165,6.3008460998535165,6.0462074279785165,0.00830078125,0.246337890625,0.254638671875,21.40488815307617
1716.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.6135209798812866,1.6103471517562866,1.6071733236312866,1.6059526205062866,4.0,-12.0,-10.0,-1.0,0.003173828125,0.00634765625,0.007568359375,0.003173828125,0.00439453125,0.001220703125,58.3198471069336
1717.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,8.0,9.0,8.0,0.0,3.9444882869720463,3.9407434463500977,3.9359433650970463,0.0,-15.0,-12.0,-2.0,0.0,0.0037448406219486863,0.008544921875,3.9444882869720463,0.004800081253051314,3.9407434463500977,3.9359433650970463,56.23631286621094
1718.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,9.0,9.0,10.0,0.0,4.418038368225098,4.412667274475098,4.41185188293457,0.0,-10.0,-2.0,-2.0,0.0,0.00537109375,0.006186485290527344,4.418038368225098,0.0008153915405273438,4.412667274475098,4.41185188293457,58.77535629272461
1719.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,7.0,7.0,0.0,3.360342741012573,3.362051725387573,3.356192350387573,0.0,-8.0,61.0,-8.0,0.0,0.001708984375,0.004150390625,3.360342741012573,0.005859375,3.362051725387573,3.356192350387573,108.49398803710938
1720.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,1.2368948459625244,1.1995413303375244,1.2004350423812866,0.0,-72.0,-19.0,16.0,0.0,0.037353515625,0.03645980358123779,1.2368948459625244,0.000893712043762207,1.1995413303375244,1.2004350423812866,9.316155433654783
1721.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0771484375,-0.08154296875,0.0,0.0,-12.0,-13.0,0.0,0.0,0.00439453125,0.0771484375,0.0771484375,0.08154296875,0.08154296875,0.0,34.982894897460945
1722.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,10.0,10.0,10.0,0.0,4.71336555480957,4.71116828918457,4.70970344543457,0.0,-8.0,-5.0,-1.0,0.0,0.002197265625,0.003662109375,4.71336555480957,0.00146484375,4.71116828918457,4.70970344543457,78.8482666015625
1723.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.502027034759521,2.499829769134521,2.497876644134521,2.497144222259521,-6.0,-5.0,-4.0,-4.0,0.002197265625,0.004150390625,0.0048828125,0.001953125,0.002685546875,0.000732421875,99.51971435546876
1724.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.8509824275970463,3.8495175838470463,0.0,0.0,-5.0,7.0,0.0,0.0,0.00146484375,3.8509824275970463,3.8509824275970463,3.8495175838470463,3.8495175838470463,0.0,173.24549865722656
1725.0,2.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,11.0,12.0,0.0,0.0,5.447169303894043,5.4439125061035165,0.0,0.0,-7.0,1.0,0.0,0.0,0.0032567977905264556,5.447169303894043,5.447169303894043,5.4439125061035165,5.4439125061035165,0.0,87.46023559570312
1726.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,7.0,7.0,7.0,0.0,3.325674772262573,3.323233366012573,3.320303678512573,0.0,-7.0,-6.0,-1.0,0.0,0.00244140625,0.00537109375,3.325674772262573,0.0029296875,3.323233366012573,3.320303678512573,76.7537841796875
1727.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.731519222259521,2.730054378509521,2.728589534759521,2.727857112884521,-4.0,-3.0,0.0,0.0,0.00146484375,0.0029296875,0.003662109375,0.00146484375,0.002197265625,0.000732421875,136.15348815917972
1728.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,2.908277034759521,2.906973600387573,2.905103206634521,0.0,-6.0,-3.0,0.0,0.0,0.0013034343719482422,0.003173828125,2.908277034759521,0.0018703937530517578,2.906973600387573,2.905103206634521,159.73959350585938
1729.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,5.0,5.0,4.0,0.0,1.9110455513000488,1.9100689888000488,1.9091752767562864,0.0,-5.0,-2.0,-3.0,0.0,0.0009765625,0.001870274543762429,1.9110455513000488,0.0008937120437624291,1.9100689888000488,1.9091752767562864,136.55027770996094
1730.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0723440647125244,1.0706350803375244,0.0,0.0,-1.0,-7.0,0.0,0.0,0.001708984375,1.0723440647125244,1.0723440647125244,1.0706350803375244,1.0706350803375244,0.0,195.8241271972656
1731.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,7.0,7.0,7.0,7.0,3.266592741012573,3.264151334762573,3.262930631637573,3.261709928512573,-8.0,-6.0,-11.0,7.0,0.00244140625,0.003662109375,0.0048828125,0.001220703125,0.00244140625,0.001220703125,89.34635162353516
1732.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,5.0,5.0,5.0,5.0,2.1466412544250493,2.1449322700500493,2.1444439888000493,2.1439557075500493,-4.0,0.0,-3.0,-3.0,0.001708984375,0.002197265625,0.002685546875,0.00048828125,0.0009765625,0.00048828125,175.56948852539062
1733.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0082135200500493,2.0069928169250493,0.0,0.0,-7.0,-4.0,0.0,0.0,0.001220703125,2.0082135200500493,2.0082135200500493,2.0069928169250493,2.0069928169250493,0.0,60.90504455566406
1734.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.1541311740875244,1.1468069553375244,1.1392385959625244,1.1358206272125244,-54.0,-23.0,-19.0,-6.0,0.00732421875,0.014892578125,0.018310546875,0.007568359375,0.010986328125,0.00341796875,25.63586807250977
1735.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,8.0,8.0,0.0,3.5875546932220463,3.5831601619720463,3.5785214900970463,0.0,-15.0,-12.0,-4.0,0.0,0.00439453125,0.009033203125,3.5875546932220463,0.004638671875,3.5831601619720463,3.5785214900970463,43.39299774169922
1736.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.048828125,-0.051513671875,-0.05322265625,-0.05419921875,-9.0,-5.0,-7.0,-4.0,0.002685546875,0.00439453125,0.00537109375,0.001708984375,0.002685546875,0.0009765625,80.6414566040039
1737.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,11.0,11.0,11.0,0.0,5.383936882019043,5.382472038269043,5.381739616394043,0.0,-4.0,-2.0,2.0,0.0,0.00146484375,0.002197265625,5.383936882019043,0.000732421875,5.382472038269043,5.381739616394043,189.4967498779297
1738.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,5.0,5.0,5.0,0.0,2.0946393013000493,2.0914654731750493,2.0880475044250493,0.0,-11.0,-10.0,3.0,0.0,0.003173828125,0.006591796875,2.0946393013000493,0.00341796875,2.0914654731750493,2.0880475044250493,67.21467590332031
1739.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,12.0,12.0,5.6692543029785165,5.6682777404785165,5.6670570373535165,5.6668128967285165,-10.0,-2.0,-1.0,-1.0,0.0009765625,0.002197265625,0.00244140625,0.001220703125,0.00146484375,0.000244140625,147.22274780273438
1740.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.5740394592285165,5.5725746154785165,0.0,0.0,-6.0,19.0,0.0,0.0,0.00146484375,5.5740394592285165,5.5740394592285165,5.5725746154785165,5.5725746154785165,0.0,91.96917724609376
1741.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,8.0,8.0,0.0,3.7972714900970463,3.7950742244720463,3.7940976619720463,0.0,-8.0,-4.0,-41.0,0.0,0.002197265625,0.003173828125,3.7972714900970463,0.0009765625,3.7950742244720463,3.7940976619720463,103.5621337890625
1742.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,5.0,4.0,0.0,1.8627885580062864,1.8600201606750488,1.8583940267562864,0.0,-10.0,19.0,0.0,0.0,0.002768397331237571,0.00439453125,1.8627885580062864,0.001626133918762429,1.8600201606750488,1.8583940267562864,91.2430191040039
1743.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,3.0,3.0,4.0,0.0,1.2608206272125244,1.2569143772125244,1.2568315267562866,0.0,-8.0,-3.0,-2.0,0.0,0.00390625,0.003989100456237793,1.2608206272125244,8.285045623779297e-05,1.2569143772125244,1.2568315267562866,89.93418884277344
1744.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,7.0,7.0,7.0,7.0,3.103750944137573,3.101797819137573,3.100088834762573,3.099600553512573,-6.0,-2.0,-13.0,21.0,0.001953125,0.003662109375,0.004150390625,0.001708984375,0.002197265625,0.00048828125,105.58486938476562
1745.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,1.3626272678375244,1.3576616048812866,0.0,0.0,-35.0,0.0,0.0,0.0,0.004965662956237793,1.3626272678375244,1.3626272678375244,1.3576616048812866,1.3576616048812866,0.0,71.4302978515625
1746.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,7.0,7.0,7.0,0.0,3.147452116012573,3.146475553512573,3.145498991012573,0.0,22.0,-2.0,-2.0,0.0,0.0009765625,0.001953125,3.147452116012573,0.0009765625,3.146475553512573,3.145498991012573,135.47601318359378
1747.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,10.0,11.0,10.0,0.0,5.02879524230957,5.023341178894043,5.01585578918457,0.0,-36.0,-12.0,-8.0,0.0,0.005454063415527344,0.012939453125,5.02879524230957,0.007485389709472656,5.023341178894043,5.01585578918457,27.58149528503418
1748.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,6.0,5.0,0.0,2.361240863800049,2.357007503509521,2.353428363800049,0.0,-19.0,-11.0,-9.0,0.0,0.004233360290527788,0.0078125,2.361240863800049,0.003579139709472212,2.357007503509521,2.353428363800049,32.42946243286133
1749.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,7.0,7.0,6.0,0.0,2.982657194137573,2.982168912887573,2.981275081634521,0.0,-1.0,-1.0,-3.0,0.0,0.00048828125,0.0013821125030517578,2.982657194137573,0.0008938312530517578,2.982168912887573,2.981275081634521,183.33773803710938
1750.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,11.0,11.0,11.0,11.0,5.213770866394043,5.213282585144043,5.212306022644043,5.212306022644043,-3.0,-14.0,-2.0,-13.0,0.00048828125,0.00146484375,0.00146484375,0.0009765625,0.0009765625,0.0,184.5224151611328
1751.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.202061176300049,2.200352191925049,2.199375629425049,2.1988873481750493,-30.0,-3.0,-2.0,-28.0,0.001708984375,0.002685546875,0.003173828124999556,0.0009765625,0.001464843749999556,0.0004882812499995559,132.87962341308594
1752.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,10.0,0.0,4.99949836730957,4.996729850769043,4.99315071105957,0.0,-11.0,-9.0,4.0,0.0,0.0027685165405273438,0.00634765625,4.99949836730957,0.0035791397094726562,4.996729850769043,4.99315071105957,57.40776062011719
1753.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.206787109375,-0.223876953125,0.0,0.0,-50.0,5.0,0.0,0.0,0.01708984375,0.206787109375,0.206787109375,0.223876953125,0.223876953125,0.0,10.47398567199707
1754.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,2.400952816009521,2.400059223175049,0.0,0.0,-1.0,1.0,0.0,0.0,0.0008935928344722122,2.400952816009521,2.400952816009521,2.400059223175049,2.400059223175049,0.0,184.72760009765625
1755.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,3.7648007869720463,3.7635800838470463,3.7626035213470463,3.7621152400970463,-6.0,-2.0,-1.0,-1.0,0.001220703125,0.002197265625,0.002685546875,0.0009765625,0.00146484375,0.00048828125,125.28282928466795
1756.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,11.0,11.0,0.0,5.099513053894043,5.097315788269043,5.095606803894043,0.0,-10.0,-2.0,-2.0,0.0,0.002197265625,0.00390625,5.099513053894043,0.001708984375,5.097315788269043,5.095606803894043,94.06144714355469
1757.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.7397416830062866,1.7373002767562866,1.7353471517562866,1.7348588705062866,-10.0,-9.0,-2.0,-2.0,0.00244140625,0.00439453125,0.0048828125,0.001953125,0.00244140625,0.00048828125,89.6375732421875
1758.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,2.0318951606750493,2.0267682075500493,2.0253033638000493,0.0,-7.0,-5.0,10.0,0.0,0.005126953125,0.006591796875,2.0318951606750493,0.00146484375,2.0267682075500493,2.0253033638000493,73.19883728027344
1759.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,5.277735710144043,5.276515007019043,5.275538444519043,5.265284538269043,-4.0,-3.0,-45.0,-292.0,0.001220703125,0.002197265625,0.012451171875,0.0009765625,0.01123046875,0.01025390625,150.9985809326172
1760.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0582623481750493,2.0575299263000493,0.0,0.0,-2.0,-2.0,0.0,0.0,0.000732421875,2.0582623481750493,2.0582623481750493,2.0575299263000493,2.0575299263000493,0.0,121.64739990234376
1761.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,5.0,0.0,2.1424908638000493,2.1412701606750493,2.1398053169250493,0.0,-2.0,-4.0,-23.0,0.0,0.001220703125,0.002685546875,2.1424908638000493,0.00146484375,2.1412701606750493,2.1398053169250493,165.68478393554688
1762.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,4.91087532043457,4.90941047668457,4.90818977355957,4.90745735168457,-8.0,-24.0,-2.0,2.0,0.00146484375,0.002685546875,0.00341796875,0.001220703125,0.001953125,0.000732421875,127.87567138671876
1763.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,3.020254850387573,3.018790006637573,3.017325162887573,3.016836881637573,-6.0,-3.0,-5.0,1.0,0.00146484375,0.0029296875,0.00341796875,0.00146484375,0.001953125,0.00048828125,125.0222625732422
1764.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,3.9964075088500977,3.9957578182220463,0.0,0.0,-3.0,-20.0,0.0,0.0,0.0006496906280513137,3.9964075088500977,3.9964075088500977,3.9957578182220463,3.9957578182220463,0.0,133.49971008300778
1765.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,5.060938835144043,5.060206413269043,0.0,0.0,-1.0,14.0,0.0,0.0,0.000732421875,5.060938835144043,5.060938835144043,5.060206413269043,5.060206413269043,0.0,197.52626037597656
1766.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,7.0,7.0,7.0,7.0,3.322256803512573,3.320791959762573,3.319571256637573,3.319082975387573,-5.0,-4.0,-4.0,-3.0,0.00146484375,0.002685546875,0.003173828125,0.001220703125,0.001708984375,0.00048828125,99.7003936767578
1767.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,10.0,10.0,4.60936164855957,4.57689094543457,4.57640266418457,4.57615852355957,225.0,-2.0,1.0,-2.0,0.032470703125,0.032958984375,0.033203125,0.00048828125,0.000732421875,0.000244140625,182.4818878173828
1768.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0880475044250493,2.0638775825500493,2.0543560981750493,2.0546002388000493,-73.0,-61.0,-11.0,12.0,0.024169921875,0.03369140625,0.033447265625,0.009521484375,0.00927734375,0.000244140625,10.8927583694458
1769.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,5.8130531311035165,5.8049964904785165,5.7993812561035165,5.7979164123535165,-27.0,-21.0,-12.0,1.0,0.008056640625,0.013671875,0.01513671875,0.005615234375,0.007080078125,0.00146484375,24.6231689453125
1770.0,2.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,7.0,7.0,0.0,0.0,3.445791959762573,3.434073209762573,0.0,0.0,-27.0,3.0,0.0,0.0,0.01171875,3.445791959762573,3.445791959762573,3.434073209762573,3.434073209762573,0.0,23.60944938659668
1771.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10.0,0.0,4.470528602600098,4.46971321105957,4.46824836730957,0.0,-5.0,-4.0,-24.0,0.0,0.0008153915405273438,0.0022802352905273438,4.470528602600098,0.00146484375,4.46971321105957,4.46824836730957,134.80101013183594
1772.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,7.0,7.0,0.0,3.383536100387573,3.382071256637573,3.381582975387573,0.0,0.0,-3.0,-21.0,0.0,0.00146484375,0.001953125,3.383536100387573,0.00048828125,3.382071256637573,3.381582975387573,190.12261962890625
1773.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.6615382432937622,0.6361476182937622,0.6315089464187622,0.0,-70.0,-23.0,-13.0,0.0,0.025390625,0.030029296875,0.6615382432937622,0.004638671875,0.6361476182937622,0.6315089464187622,13.782879829406738
1774.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,2.393223285675049,2.388501644134521,0.0,0.0,-52.0,-19.0,0.0,0.0,0.004721641540527788,2.393223285675049,2.393223285675049,2.388501644134521,2.388501644134521,0.0,43.22963333129883
1775.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,3.0,3.0,3.0,4.0,1.2498342990875244,1.2481253147125244,1.2469046115875244,1.2465776205062866,-2.0,-26.0,-1.0,-2.0,0.001708984375,0.0029296875,0.003256678581237793,0.001220703125,0.001547694206237793,0.00032699108123779297,129.86665344238278
1776.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,4.54954719543457,4.54759407043457,0.0,0.0,-7.0,-3.0,0.0,0.0,0.001953125,4.54954719543457,4.54954719543457,4.54759407043457,4.54759407043457,0.0,81.34152221679688
1777.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,5.0,5.0,5.0,0.0,2.292881488800049,2.290195941925049,2.289707660675049,0.0,-5.0,1.0,-2.0,0.0,0.002685546875,0.003173828125,2.292881488800049,0.00048828125,2.290195941925049,2.289707660675049,127.12715911865234
1778.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,8.0,9.0,8.0,0.0,3.9671933650970463,3.9634485244750977,3.9584043025970463,0.0,-18.0,-34.0,-3.0,0.0,0.0037448406219486863,0.0087890625,3.9671933650970463,0.005044221878051314,3.9634485244750977,3.9584043025970463,41.2142333984375
1779.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,12.0,5.8176918029785165,5.8154945373535165,5.8135414123535165,5.8128089904785165,-7.0,-8.0,-5.0,-27.0,0.002197265625,0.004150390625,0.0048828125,0.001953125,0.002685546875,0.000732421875,92.64659881591795
1780.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.7216752767562866,1.7138627767562866,1.7094682455062866,1.7082475423812866,-26.0,-19.0,-9.0,3.0,0.0078125,0.01220703125,0.013427734375,0.00439453125,0.005615234375,0.001220703125,23.264196395874023
1781.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,3.392081022262573,3.389883756637573,0.0,0.0,-2.0,1.0,0.0,0.0,0.002197265625,3.392081022262573,3.392081022262573,3.389883756637573,3.389883756637573,0.0,181.5830841064453
1782.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,8.0,8.0,8.0,0.0,3.7230527400970463,3.7213437557220463,3.7201230525970463,0.0,-4.0,-3.0,-3.0,0.0,0.001708984375,0.0029296875,3.7230527400970463,0.001220703125,3.7213437557220463,3.7201230525970463,124.46451568603516
1783.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,4.63743782043457,4.63646125793457,4.63548469543457,4.63524055480957,-1.0,-4.0,0.0,-3.0,0.0009765625,0.001953125,0.002197265625,0.0009765625,0.001220703125,0.000244140625,196.04502868652344
1784.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,3.6893613338470463,3.6883847713470463,3.6874082088470463,3.6871640682220463,-4.0,-3.0,0.0,0.0,0.0009765625,0.001953125,0.002197265625,0.0009765625,0.001220703125,0.000244140625,192.40280151367188
1785.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,3.112051725387573,3.110831022262573,3.109854459762573,3.109610319137573,-5.0,-2.0,-1.0,2.0,0.001220703125,0.002197265625,0.00244140625,0.0009765625,0.001220703125,0.000244140625,161.546875
1786.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,2.565747737884521,2.565015316009521,2.564527034759521,2.564282894134521,-2.0,-4.0,-4.0,-1.0,0.000732421875,0.001220703125,0.00146484375,0.00048828125,0.000732421875,0.000244140625,197.52735900878903
1787.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,11.0,11.0,11.0,0.0,5.308985710144043,5.301661491394043,5.293360710144043,0.0,-37.0,-33.0,-18.0,0.0,0.00732421875,0.015625,5.308985710144043,0.00830078125,5.301661491394043,5.293360710144043,19.345314025878906
1788.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.5151323080062866,1.5119584798812866,1.5092729330062866,0.0,-11.0,-9.0,-6.0,0.0,0.003173828125,0.005859375,1.5151323080062866,0.002685546875,1.5119584798812866,1.5092729330062866,61.23603057861328
1789.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,6.0,5.0,0.0,0.0,2.402417659759521,2.399815082550049,0.0,0.0,-5.0,-1.0,0.0,0.0,0.002602577209472212,2.402417659759521,2.402417659759521,2.399815082550049,2.399815082550049,0.0,101.73709869384766
1790.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,6.0,6.0,2.630689144134521,2.625806331634521,2.622144222259521,2.620191097259521,-17.0,-12.0,-2.0,-26.0,0.0048828125,0.008544921875,0.010498046875,0.003662109375,0.005615234375,0.001953125,37.91577911376953
1791.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,0.0,3.152090787887573,3.150625944137573,3.149161100387573,0.0,-5.0,-2.0,-1.0,0.0,0.00146484375,0.0029296875,3.152090787887573,0.00146484375,3.150625944137573,3.149161100387573,139.99171447753906
