Event,dtPrimitive.id_r,dtPrimitive.id_eta,dtPrimitive.id_phi,dtPrimitive.bxTrackFinder(),dtPrimitive.phiGlb(),dtPrimitive.bx
1041,3,-1,2,-1,0.4610987901687622,-1
1041,3,-1,2,0,0.4613429307937622,0
1041,4,-1,2,0,0.4603663682937622,0
1042,1,1,3,0,1.0801565647125244,0
1042,2,1,3,-1,1.0791800022125244,-1
1042,2,1,3,0,1.0791800022125244,0
1042,3,1,3,0,1.0782034397125244,0
1042,4,2,3,0,1.0777151584625244,0
1043,2,2,2,0,0.3385401964187622,0
1043,3,2,2,0,0.3375636339187622,0
1043,4,2,2,0,0.3368312120437622,0
1044,1,0,8,0,3.928375005722046,0
1044,1,0,8,1,3.927886724472046,1
1044,3,0,8,0,3.926177740097046,0
1044,4,0,8,0,3.925933599472046,0
1044,2,0,9,0,3.9273157119750977,0
1045,1,1,3,0,1.0823538303375244,0
1045,2,1,3,0,1.0723440647125244,0
1045,3,1,3,0,1.0650198459625244,0
1045,4,1,3,0,1.0611135959625244,0
1047,1,2,9,0,4.157540321350098,0
1047,2,2,9,0,4.151680946350098,0
1047,3,2,9,0,4.146553993225098,0
1048,1,0,3,0,1.0862600803375244,0
1048,2,0,3,-1,1.0777151584625244,-1
1048,3,0,3,0,1.0708792209625244,0
1049,1,0,7,0,3.2751376628875732,0
1049,2,0,7,0,3.2734286785125732,0
1049,3,0,7,-1,3.2724521160125732,-1
1049,3,0,7,0,3.2724521160125732,0
1049,4,0,7,0,3.2717196941375732,0
1050,1,1,12,0,5.836978912353516,0
1050,2,1,12,-4,5.836734771728516,-4
1050,2,1,12,-2,5.839908599853516,-2
1050,2,1,12,-4,5.845279693603516,-3
1050,3,1,12,0,5.834781646728516,0
1050,4,2,12,-1,5.834537506103516,-1
1050,4,2,12,0,5.834537506103516,0
1051,2,-2,2,0,0.6398097276687622,0
1051,3,-2,2,-1,0.6383448839187622,-1
1052,1,1,1,-3,0.08740234375,-3
1052,2,1,1,0,0.0361328125,0
1052,3,1,1,0,0.0341796875,0
1052,4,1,1,0,0.033935546875,0
1053,3,1,4,0,1.7526811361312866,0
1053,4,1,4,0,1.7524369955062866,0
1054,1,1,7,0,3.1794345378875732,0
1054,2,1,7,0,3.1779696941375732,0
1054,3,1,7,0,3.1769931316375732,0
1055,1,-1,10,0,5.00584602355957,0
1055,4,-1,10,0,5.00242805480957,0
1055,2,-1,11,0,5.003809928894043,0
1056,1,0,8,0,3.743072271347046,0
1056,2,0,8,0,3.741363286972046,0
1056,3,0,8,0,3.740386724472046,0
1056,4,0,8,0,3.739410161972046,0
1057,1,0,4,0,1.4755815267562866,0
1057,2,0,4,0,1.4736284017562866,0
1057,2,0,4,-2,1.4833940267562866,-1
1057,3,0,4,-1,1.4719194173812866,-1
1057,3,0,4,0,1.4719194173812866,0
1057,3,0,4,-2,1.4719194173812866,-1
1057,4,0,4,0,1.4714311361312866,0
1058,1,0,9,0,4.341134071350098,0
1058,2,0,9,0,4.326241493225098,0
1058,3,0,9,0,4.315499305725098,0
1058,4,0,9,0,4.311593055725098,0
1058,4,0,9,2,4.309395790100098,2
1059,1,0,6,0,2.5435309410095215,0
1059,2,0,6,0,2.5423102378845215,0
1059,3,0,6,0,2.5413336753845215,0
1060,2,-2,12,0,5.954654693603516,0
1060,3,-2,12,0,5.949771881103516,0
1061,1,0,2,0,0.6920558214187622,0
1061,2,0,2,0,0.6903468370437622,0
1061,3,0,2,0,0.6891261339187622,0
1062,1,1,12,0,5.615543365478516,0
1062,2,1,12,0,5.620670318603516,0
1062,3,2,12,0,5.619693756103516,0
1062,4,2,12,0,5.619205474853516,0
1063,1,1,9,0,4.486886024475098,0
1063,2,1,10,0,4.48607063293457,0
1063,4,2,10,0,4.48509407043457,0
1064,1,-2,1,0,0.298095703125,0
1064,2,-2,2,-5,0.2970362901687622,-5
1064,2,-2,2,0,0.2970362901687622,0
1065,2,1,12,0,5.540103912353516,0
1065,4,1,12,0,5.527164459228516,0
1066,2,-2,2,0,0.2826319932937622,0
1066,4,-2,2,0,0.2806788682937622,0
1066,1,-1,1,0,0.28466796875,0
1067,3,-2,1,0,-0.09619140625,0
1067,4,-2,1,0,-0.096923828125,0
1067,1,-1,1,0,-0.092529296875,0
1067,2,-1,1,0,-0.09423828125,0
1068,2,2,2,0,0.4415675401687622,0
1068,3,2,2,0,0.4371730089187622,0
1069,4,-2,2,0,0.162270650267601,0
1069,1,-1,1,0,0.16552734375,0
1069,2,-1,1,0,0.163818359375,0
1069,3,-1,1,0,0.15576171875,0
1070,3,-2,3,0,0.8575003147125244,0
1070,4,-2,3,0,0.8570120334625244,0
1070,1,-1,2,0,0.6969386339187622,0
1070,2,-1,3,-6,0.8584768772125244,-6
1070,2,-1,3,0,0.8582327365875244,0
1071,1,1,2,0,0.7118312120437622,0
1071,2,1,2,0,0.7086573839187622,0
1071,3,1,2,0,0.7069483995437622,0
1071,4,1,3,0,0.7061331272125244,0
1072,1,1,3,0,1.1883108615875244,0
1072,2,1,3,0,1.1856253147125244,0
1072,3,1,3,0,1.1839163303375244,0
1072,4,1,3,0,1.1831839084625244,0
1072,4,1,4,0,1.1835893392562866,0
1073,2,-2,11,0,5.388331413269043,0
1073,3,-2,11,0,5.387110710144043,0
1074,3,-2,8,0,3.818755865097046,0
1074,4,-2,8,0,3.817779302597046,0
1074,1,-1,8,0,3.823150396347046,0
1074,1,-1,8,-2,3.840972661972046,-1
1075,4,-2,1,0,0.00439453125,0
1075,1,-1,1,0,0.009521484375,0
1075,2,-1,1,0,0.006591796875,0
1075,3,-1,1,0,0.005126953125,0
1076,1,1,8,0,3.924224615097046,0
1076,3,1,8,0,3.895171880722046,0
1076,4,2,8,0,3.889556646347046,0
1077,2,2,1,0,0.133544921875,0
1077,3,2,1,0,0.13232421875,0
1078,1,1,1,0,0.003173828125,0
1078,2,2,1,0,0.00146484375,0
1078,3,2,1,0,0.000732421875,0
1078,4,2,1,0,0.000244140625,0
1079,2,-2,2,0,0.4203273057937622,0
1079,3,-2,2,0,0.4188624620437622,0
1079,4,-2,2,-5,0.4171534776687622,-5
1080,1,0,9,0,4.504220008850098,0
1080,2,0,10,0,4.50267219543457,0
1081,2,0,11,0,5.082179069519043,0
1082,3,2,10,0,4.91600227355957,0
1083,3,-2,6,0,2.8494391441345215,0
1083,4,-2,6,0,2.8479743003845215,0
1083,1,-1,6,0,2.8523688316345215,0
1084,1,1,1,0,-0.0947265625,0
1084,2,1,1,0,-0.101318359375,0
1084,3,1,1,0,-0.1064453125,0
1085,2,0,1,0,-0.264892578125,0
1085,1,0,12,0,6.021549224853516,0
1085,3,0,12,0,6.016422271728516,0
1086,2,-2,9,0,4.133858680725098,0
1086,3,-2,9,0,4.132637977600098,0
1087,1,0,4,0,1.8698686361312866,0
1087,2,0,5,0,1.8663678169250488,0
1088,3,-2,12,0,5.713443756103516,0
1088,4,-2,12,0,5.712955474853516,0
1088,1,-1,12,-1,5.716617584228516,-1
1088,1,-1,12,0,5.715885162353516,0
1088,2,-1,12,0,5.714908599853516,0
1089,1,1,8,0,3.534576177597046,0
1089,2,1,8,0,3.526519536972046,0
1089,2,1,8,1,3.544585943222046,1
1089,3,1,8,0,3.528960943222046,0
1089,4,1,8,0,3.527984380722046,0
1090,1,1,3,0,1.1465628147125244,0
1090,2,1,3,0,1.1275198459625244,0
1090,3,1,3,-1,1.1131155490875244,-1
1090,3,1,3,0,1.1131155490875244,0
1090,4,1,3,0,1.1087210178375244,0
1091,1,1,5,0,2.181553363800049,0
1091,2,1,5,0,2.180332660675049,0
1091,3,1,5,0,2.179356098175049,0
1092,4,-2,2,0,0.5023585557937622,0
1092,1,-1,2,0,0.5050441026687622,0
1092,2,-1,2,-1,0.5038233995437622,-1
1092,2,-1,2,0,0.5038233995437622,0
1092,3,-1,2,-1,0.5047999620437622,-1
1093,1,2,4,0,1.4987748861312866,0
1093,2,2,4,0,1.4938920736312866,0
1093,3,2,4,0,1.4899858236312866,0
1094,1,-1,12,-1,5.723941802978516,-1
1094,1,-1,12,0,5.715152740478516,0
1094,2,-1,12,0,5.720767974853516,0
1094,3,-1,12,-2,5.719547271728516,-2
1094,3,-1,12,0,5.718326568603516,0
1094,4,-1,12,0,5.717105865478516,0
1095,4,-1,10,0,4.39622688293457,0
1095,1,0,9,0,4.409493446350098,0
1096,2,1,1,0,0.18212890625,0
1096,2,1,1,-2,0.18212890625,-1
1096,3,1,1,0,0.1806640625,0
1096,4,1,2,0,0.180337056517601,0
1097,4,0,7,0,3.4653232097625732,0
1097,2,0,8,-3,3.467681646347046,-3
1097,2,0,8,0,3.466216802597046,0
1097,3,0,8,-2,3.465972661972046,-2
1098,1,0,4,0,1.5834916830062866,0
1098,2,0,4,-2,1.5827592611312866,-2
1098,2,0,4,0,1.5822709798812866,0
1098,3,0,4,0,1.5812944173812866,0
1098,3,0,4,1,1.5815385580062866,1
1099,1,0,9,-1,4.500802040100098,-1
1099,1,0,9,0,4.481514930725098,0
1099,2,0,10,-3,4.48314094543457,-3
1099,2,0,10,0,4.48094367980957,0
1099,4,0,10,0,4.47947883605957,0
1100,1,-1,5,-1,2.378818988800049,-1
1100,4,-1,5,0,2.377110004425049,0
1100,2,-1,6,0,2.3784918785095215,0
1101,1,-1,7,0,3.2512118816375732,0
1101,2,-1,7,0,3.2502353191375732,0
1101,3,-1,7,0,3.2495028972625732,0
1101,4,-1,7,0,3.2490146160125732,0
1102,1,0,1,0,-0.046142578125,0
1102,2,0,1,0,-0.048828125,0
1102,3,0,1,0,-0.050537109375,0
1102,4,0,1,0,-0.051513671875,0
1103,1,0,6,0,2.5125250816345215,0
1103,2,0,6,0,2.5088629722595215,0
1103,3,0,6,0,2.5061774253845215,0
1103,4,0,6,0,2.5049567222595215,0
1104,2,1,9,0,4.372872352600098,0
1104,3,1,9,0,4.370430946350098,0
1104,4,1,10,-2,4.37083625793457,-2
1104,4,1,10,0,4.37034797668457,0
1105,2,-2,3,0,0.8142874240875244,0
1105,4,-2,3,0,0.8103811740875244,0
1105,1,-1,2,0,0.8207179307937622,0
1106,4,-2,2,0,0.5436183214187622,0
1106,1,-1,2,0,0.5477687120437622,0
1106,2,-1,2,0,0.5458155870437622,0
1107,1,-1,8,0,3.757964849472046,0
1107,2,-1,8,0,3.756011724472046,0
1107,3,-1,8,0,3.754791021347046,0
1108,1,1,12,0,5.727115631103516,0
1108,2,2,12,0,5.722965240478516,0
1108,3,2,12,0,5.721012115478516,0
1108,4,2,12,0,5.719791412353516,0
1109,1,0,9,0,4.311837196350098,0
1109,2,0,9,0,4.310616493225098,0
1109,3,0,9,0,4.309884071350098,0
1109,4,0,9,0,4.309639930725098,0
1111,3,1,4,-1,1.6984819173812866,-1
1111,4,1,4,0,1.6979936361312866,0
1112,1,1,9,0,4.399727821350098,0
1112,3,1,9,0,4.395333290100098,0
1112,4,2,10,0,4.39402961730957,0
1113,1,1,4,0,1.6477006673812866,0
1113,2,1,4,-1,1.6457475423812866,-1
1113,2,1,4,0,1.6464799642562866,0
1113,4,2,4,0,1.6442826986312866,0
1114,4,-1,5,0,2.042637348175049,0
1114,1,0,5,0,2.049961566925049,0
1115,1,1,9,0,4.329415321350098,0
1115,2,1,9,0,4.319893836975098,0
1115,3,1,9,-7,4.313790321350098,-7
1115,3,1,9,0,4.317208290100098,0
1115,4,2,9,0,4.308419227600098,0
1116,2,-2,4,0,1.3330034017562866,0
1117,3,-1,3,0,1.3140432834625244,0
1117,2,-1,4,0,1.3154252767562866,0
1117,4,-1,4,0,1.3137162923812866,0
1118,2,-2,4,0,1.4770463705062866,0
1118,3,-2,4,0,1.4760698080062866,0
1118,4,-2,4,0,1.4755815267562866,0
1118,1,-1,4,-4,1.4775346517562866,-4
1118,1,-1,4,0,1.4792436361312866,0
1119,1,1,8,0,3.589263677597046,0
1119,2,1,8,0,3.587554693222046,0
1119,3,1,8,0,3.586089849472046,0
1119,4,2,8,0,3.585357427597046,0
1120,1,0,4,0,1.4968217611312866,0
1120,2,0,4,0,1.4946244955062866,0
1120,3,0,4,0,1.4934037923812866,0
1120,4,0,4,0,1.4926713705062866,0
1121,1,-1,4,0,1.4365190267562866,0
1121,2,-1,4,0,1.4296830892562866,0
1121,3,-1,4,0,1.4248002767562866,0
1121,4,-1,4,0,1.4226030111312866,0
1122,1,1,10,0,4.93504524230957,0
1122,4,1,10,0,4.93040657043457,0
1122,4,1,10,1,4.92283821105957,1
1123,2,1,6,0,2.6802496910095215,0
1123,3,1,6,0,2.6792731285095215,0
1123,4,1,6,-4,2.6790289878845215,-4
1123,4,1,6,0,2.6790289878845215,0
1124,2,1,9,0,4.279366493225098,0
1124,3,1,9,-2,4.274239540100098,-2
1124,3,1,9,0,4.275460243225098,0
1124,4,1,9,0,4.273995399475098,0
1125,1,0,2,0,0.5035792589187622,0
1125,2,0,2,0,0.5023585557937622,0
1125,4,1,2,0,0.5011378526687622,0
1126,1,1,1,0,-0.083251953125,0
1126,3,2,1,0,-0.084716796875,0
1126,4,2,1,-4,-0.083251953125,-4
1126,4,2,1,-1,-0.085205078125,-1
1127,1,1,11,0,5.455714225769043,0
1127,3,1,11,0,5.442530632019043,0
1127,4,2,12,0,5.439762115478516,0
1128,1,-1,1,0,0.1171875,0
1128,2,-1,1,0,0.11474609375,0
1128,3,-1,1,0,0.113037109375,0
1128,4,-1,1,0,0.112548828125,0
1129,1,0,7,0,3.3644931316375732,0
1129,3,0,7,0,3.3625400066375732,0
1129,4,0,7,0,3.3620517253875732,0
1130,1,1,9,0,4.437325477600098,0
1130,1,1,9,-2,4.436837196350098,-1
1130,3,1,9,0,4.430489540100098,0
1130,4,1,10,0,4.42967414855957,0
1131,1,0,4,0,1.5417436361312866,0
1131,2,0,4,0,1.5378373861312866,0
1131,3,0,4,0,1.5349076986312866,0
1131,4,0,4,0,1.5341752767562866,0
1132,4,-1,1,0,-0.3232421875,0
1132,1,-1,12,0,5.961734771728516,0
1132,2,-1,12,0,5.961002349853516,0
1132,3,-1,12,0,5.960025787353516,0
1133,4,0,1,0,-0.287353515625,0
1133,1,0,12,0,6.001285552978516,0
1133,3,0,12,0,5.996158599853516,0
1134,3,-2,9,0,4.112862586975098,0
1134,4,-2,9,0,4.112374305725098,0
1134,4,-2,9,-2,4.122384071350098,-1
1134,1,-1,9,0,4.114815711975098,0
1135,2,2,8,0,3.675933599472046,0
1135,3,2,8,0,3.675201177597046,0
1136,2,-2,6,0,2.4505133628845215,0
1136,3,-2,6,0,2.4490485191345215,0
1137,1,1,7,0,3.2834384441375732,0
1137,2,2,7,0,3.2824618816375732,0
1137,3,2,7,0,3.2819736003875732,0
1137,4,2,7,0,3.2817294597625732,0
1138,2,1,1,0,0.16162109375,0
1138,3,1,1,0,0.1552734375,0
1138,4,1,2,0,0.150796040892601,0
1139,2,-1,12,0,5.711490631103516,0
1139,3,-1,12,-2,5.713687896728516,-2
1139,3,-1,12,0,5.710269927978516,0
1139,3,-1,12,-2,5.714908599853516,-1
1139,4,-1,12,0,5.709293365478516,0
1140,2,2,3,0,1.2444632053375244,0
1140,3,2,3,0,1.2437307834625244,0
1141,1,1,9,0,4.121407508850098,0
1141,2,1,9,0,4.119942665100098,0
1141,3,1,9,0,4.118966102600098,0
1141,4,1,9,0,4.118477821350098,0
1142,1,1,10,0,4.74388313293457,0
1142,2,2,10,0,4.74266242980957,0
1142,3,2,10,0,4.74168586730957,0
1142,3,2,10,1,4.74144172668457,1
1142,4,2,10,0,4.74095344543457,0
1143,4,-2,4,0,1.3305619955062866,0
1143,1,-1,3,0,1.3345510959625244,0
1143,2,-1,4,0,1.3327592611312866,0
1144,1,1,7,0,3.0893466472625732,0
1144,2,1,7,0,3.0881259441375732,0
1144,4,2,7,0,3.0871493816375732,0
1145,1,0,7,0,3.3671786785125732,0
1145,3,0,7,0,3.3649814128875732,0
1145,4,0,7,0,3.3642489910125732,0
1146,1,0,4,0,1.8662065267562866,0
1146,2,0,5,-5,1.8602643013000488,-5
1146,2,0,5,0,1.8612408638000488,0
1147,2,2,2,0,0.3580714464187622,0
1147,3,2,2,0,0.3558741807937622,0
1148,1,1,11,0,5.531641960144043,0
1148,2,1,12,0,5.529605865478516,0
1149,4,0,4,-1,1.9250444173812866,-1
1149,4,0,4,0,1.9287065267562866,0
1149,2,0,5,0,1.9320416450500488,0
1149,3,0,5,0,1.9300885200500488,0
1150,4,-2,11,0,5.362452507019043,0
1150,1,-1,11,0,5.368067741394043,0
1151,1,0,10,-1,4.90428352355957,-1
1151,1,0,10,0,4.90428352355957,0
1151,2,0,10,0,4.90306282043457,0
1151,3,0,10,0,4.91136360168457,0
1151,3,0,10,-2,4.90794563293457,-1
1151,4,0,10,0,4.90184211730957,0
1151,4,0,10,1,4.90159797668457,1
1152,4,-2,7,0,3.4267489910125732,0
1152,1,-1,7,0,3.4301669597625732,0
1153,1,0,1,0,-0.056396484375,0
1153,2,0,1,0,-0.0576171875,0
1153,3,0,1,0,-0.044677734375,0
1153,3,0,1,-2,-0.05859375,-1
1154,1,0,12,0,5.785709381103516,0
1154,2,0,12,0,5.762760162353516,0
1154,4,1,12,0,5.742008209228516,0
1155,1,-1,12,-2,5.675601959228516,-2
1155,1,-1,12,0,5.676822662353516,0
1155,2,-1,12,-1,5.675113677978516,-1
1155,2,-1,12,0,5.675846099853516,0
1155,3,-1,12,0,5.675113677978516,0
1155,4,-1,12,0,5.674869537353516,0
1156,2,2,4,-1,1.4597123861312866,-1
1156,3,2,4,0,1.4589799642562866,0
1157,3,-1,6,0,2.5274176597595215,0
1157,4,-1,6,0,2.5259528160095215,0
1157,1,0,6,0,2.5435309410095215,0
1158,2,-1,4,0,1.3876909017562866,0
1158,3,-1,4,0,1.3867143392562866,0
1158,4,-1,4,0,1.3862260580062866,0
1159,4,-2,3,0,0.7669241428375244,0
1159,1,-1,2,0,0.7726222276687622,0
1160,1,-2,7,0,3.2641513347625732,0
1160,2,-2,7,0,3.2626864910125732,0
1160,3,-2,7,0,3.2614657878875732,0
1161,1,0,6,-5,2.6946539878845215,-5
1161,1,0,6,0,2.6983160972595215,0
1161,1,0,6,-2,2.7144293785095215,-1
1161,2,0,6,0,2.6973395347595215,0
1161,3,0,6,0,2.6963629722595215,0
1161,4,0,6,0,2.6961188316345215,0
1162,1,1,2,0,0.8292628526687622,0
1162,2,2,3,0,0.8262503147125244,0
1162,4,2,3,0,0.8230764865875244,0
1163,4,1,4,0,1.9438432455062866,0
1163,2,1,5,0,1.9476666450500488,0
1163,3,1,5,0,1.9449810981750488,0
1163,4,1,5,0,1.9440045356750488,0
1164,1,0,3,-5,1.2679007053375244,-5
1164,1,0,3,0,1.2683889865875244,0
1164,3,0,3,0,1.2661917209625244,0
1164,3,0,3,-2,1.2664358615875244,-1
1164,4,0,4,0,1.2663530111312866,0
1165,1,0,8,0,3.880035161972046,0
1165,3,0,8,0,3.867583990097046,0
1165,4,0,8,0,3.865142583847046,0
1166,3,1,5,0,2.351231098175049,0
1166,4,1,5,0,2.349033832550049,0
1166,2,1,6,0,2.3560309410095215,0
1166,2,1,6,1,2.3555426597595215,1
1167,2,-2,1,0,-0.148681640625,0
1167,3,-2,1,0,-0.150634765625,0
1168,1,1,3,0,1.3069632053375244,0
1168,3,1,3,0,1.2742483615875244,0
1168,4,1,4,0,1.2705034017562866,0
1168,4,1,4,-2,1.2495073080062866,-1
1169,1,1,8,0,3.784576177597046,0
1169,2,1,8,0,3.765289068222046,0
1169,3,1,8,0,3.752837896347046,0
1169,4,1,8,0,3.752349615097046,0
1170,1,0,4,0,1.7238725423812866,0
1170,2,0,4,0,1.7038530111312866,0
1171,1,-2,3,0,1.3577444553375244,0
1171,2,-2,4,0,1.3376420736312866,0
1172,1,1,5,0,2.163486957550049,0
1172,2,1,5,0,2.162510395050049,0
1172,3,1,5,0,2.161289691925049,0
1172,4,1,5,0,2.161045551300049,0
1173,1,0,1,0,0.021728515625,0
1173,2,0,1,0,0.0185546875,0
1173,3,0,1,0,0.015869140625,0
1174,1,-1,2,0,0.4098292589187622,0
1174,2,-1,2,0,0.4078761339187622,0
1174,3,-1,2,0,0.4073878526687622,0
1175,3,-1,10,0,4.52488899230957,0
1175,3,-1,10,1,4.52513313293457,1
1175,4,-1,10,0,4.52440071105957,0
1175,4,-1,10,1,4.52440071105957,1
1176,1,1,10,0,4.92894172668457,0
1176,3,1,10,0,4.91990852355957,0
1176,4,1,10,0,4.91868782043457,0
1177,1,0,4,0,1.6589311361312866,0
1177,2,0,4,0,1.6560014486312866,0
1177,3,0,4,0,1.6538041830062866,0
1177,4,0,4,0,1.6530717611312866,0
1178,1,1,6,0,2.8670172691345215,0
1178,3,1,6,0,2.8635993003845215,0
1178,4,1,6,0,2.8626227378845215,0
1178,2,1,7,0,2.8671786785125732,0
1179,1,0,12,0,5.827213287353516,0
1179,2,0,12,0,5.825016021728516,0
1179,3,0,12,0,5.823795318603516,0
1179,4,0,12,-1,5.823062896728516,-1
1179,4,0,12,0,5.823062896728516,0
1180,1,0,6,0,2.5984625816345215,0
1180,2,0,6,0,2.5952887535095215,0
1180,3,0,6,0,2.5928473472595215,0
1180,4,0,6,0,2.5913825035095215,0
1181,1,1,3,0,1.2447073459625244,0
1181,2,2,3,0,1.2434866428375244,0
1181,3,2,3,0,1.2425100803375244,0
1181,3,2,3,1,1.2429983615875244,1
1181,4,2,4,0,1.2424272298812866,0
1182,2,0,11,0,5.067774772644043,0
1182,3,0,11,0,5.067042350769043,0
1183,1,0,5,0,2.125156879425049,0
1183,2,0,5,0,2.123203754425049,0
1183,3,0,5,0,2.121738910675049,0
1183,4,0,5,-5,2.120274066925049,-5
1183,4,0,5,-2,2.120762348175049,-2
1184,4,1,5,0,2.467197895050049,0
1184,1,1,6,0,2.4705328941345215,0
1184,2,1,6,0,2.4690680503845215,0
1184,3,1,6,0,2.4680914878845215,0
1184,4,1,6,0,2.4676032066345215,0
1185,1,2,3,0,1.0994436740875244,0
1185,2,2,3,0,1.0962698459625244,0
1185,3,2,3,0,1.0935842990875244,0
1186,2,-1,11,0,5.151270866394043,0
1186,2,-1,11,-2,5.168848991394043,-1
1186,3,-1,11,0,5.148585319519043,0
1186,4,-1,11,0,5.147364616394043,0
1187,1,1,9,0,4.221505165100098,0
1187,2,1,9,0,4.211007118225098,0
1187,3,2,9,0,4.202462196350098,0
1187,4,2,9,0,4.200997352600098,0
1188,2,-2,12,0,5.649478912353516,0
1188,3,-2,12,0,5.648258209228516,0
1188,4,-2,12,0,5.648014068603516,0
1188,1,-1,12,0,5.650699615478516,0
1189,2,0,1,0,-0.265380859375,0
1189,4,0,1,0,-0.26904296875,0
1189,1,0,12,0,6.021793365478516,0
1190,1,0,7,-1,3.4443271160125732,-1
1190,4,0,7,0,3.4433505535125732,0
1190,2,0,8,0,3.444976568222046,0
1191,4,-1,4,0,1.1852983236312866,0
1191,1,0,3,0,1.1883108615875244,0
1191,2,0,3,0,1.1866018772125244,0
1191,2,0,3,-2,1.1790335178375244,-1
1192,1,0,8,0,3.572906255722046,0
1192,2,0,8,0,3.561675786972046,0
1192,3,0,8,-2,3.552886724472046,-2
1192,3,0,8,-1,3.552886724472046,-1
1192,3,0,8,0,3.553375005722046,0
1192,4,0,8,0,3.550445318222046,0
1193,1,1,3,0,0.9698050022125244,0
1193,2,1,3,0,0.9683401584625244,0
1193,3,2,3,0,0.9671194553375244,0
1193,4,2,3,0,0.9668753147125244,0
1194,1,1,2,0,0.4396144151687622,0
1194,2,1,2,0,0.4388819932937622,0
1194,3,1,2,0,0.4379054307937622,0
1194,4,1,2,0,0.4374171495437622,0
1195,1,0,1,0,0.055419921875,0
1195,3,1,1,0,0.052734375,0
1195,4,1,1,0,0.05224609375,0
1196,3,-1,3,0,0.8780081272125244,0
1196,4,-1,3,0,0.8711721897125244,0
1197,1,1,6,0,2.7400641441345215,0
1197,2,1,6,0,2.7359137535095215,0
1197,3,1,6,0,2.7320075035095215,0
1197,4,1,6,0,2.7305426597595215,0
1198,2,-2,3,0,1.2032034397125244,0
1198,3,-2,3,0,1.2022268772125244,0
1198,1,-1,3,0,1.2054007053375244,0
1199,1,1,2,0,0.8378077745437622,0
1199,4,2,3,-4,0.8372366428375244,-4
1200,1,0,7,0,3.1870028972625732,0
1200,2,0,7,0,3.1860263347625732,0
1201,3,-2,1,0,-0.0361328125,0
1201,4,-2,1,0,-0.037841796875,0
1201,1,-1,1,0,-0.02734375,0
1201,2,-1,1,0,-0.032470703125,0
1202,1,-1,9,0,4.118966102600098,0
1202,2,-1,9,0,4.115792274475098,0
1202,3,-1,9,0,4.113106727600098,0
1202,4,-1,9,0,4.112374305725098,0
1203,2,0,3,-3,0.8443167209625244,-3
1203,2,0,3,0,0.8406546115875244,0
1203,4,0,3,0,0.8396780490875244,0
1204,1,1,5,0,2.058262348175049,0
1204,1,1,5,-2,2.029942035675049,-1
1204,2,1,5,0,2.051914691925049,0
1204,3,1,5,0,2.048496723175049,0
1204,4,1,5,0,2.047764301300049,0
1205,2,-2,12,0,5.652896881103516,0
1205,3,-2,12,0,5.652164459228516,0
1205,4,-2,12,0,5.651920318603516,0
1205,1,-1,12,0,5.654117584228516,0
1206,4,1,7,0,3.5082919597625732,0
1206,4,1,7,-2,3.5082919597625732,-1
1206,1,1,8,0,3.581695318222046,0
1206,2,1,8,0,3.544097661972046,0
1206,3,1,8,0,3.519439458847046,0
1207,4,-2,12,0,5.690006256103516,0
1207,1,-1,12,0,5.715641021728516,0
1207,2,-1,12,0,5.702213287353516,0
1207,3,-1,12,0,5.693912506103516,0
1208,2,1,12,0,5.564273834228516,0
1208,3,1,12,0,5.562808990478516,0
1208,3,1,12,1,5.563053131103516,1
1208,4,1,12,0,5.562320709228516,0
1209,1,1,10,0,4.57127571105957,0
1209,2,1,10,0,4.57029914855957,0
1209,3,1,10,0,4.56932258605957,0
1210,1,0,3,-4,1.0591604709625244,-4
1210,1,0,3,0,1.0601370334625244,0
1210,2,0,3,0,1.0591604709625244,0
1210,3,0,3,0,1.0581839084625244,0
1211,1,1,5,0,2.084385395050049,0
1211,2,1,5,0,2.083408832550049,0
1211,3,1,5,-2,2.086582660675049,-2
1211,3,1,5,0,2.082920551300049,0
1211,4,2,5,-7,2.083164691925049,-7
1211,4,2,5,0,2.082432270050049,0
1211,4,2,5,-2,2.079014301300049,-1
1212,1,0,9,0,4.151436805725098,0
1212,3,1,9,0,4.148995399475098,0
1212,4,1,9,0,4.148751258850098,0
1213,1,2,2,0,0.4659816026687622,0
1213,2,2,2,0,0.4652491807937622,0
1213,3,2,2,0,0.4647608995437622,0
1214,2,1,7,0,3.1630771160125732,0
1214,3,1,7,0,3.1625888347625732,0
1214,4,1,7,0,3.1621005535125732,0
1215,1,1,6,0,2.6988043785095215,0
1215,2,1,6,0,2.6953864097595215,0
1215,3,1,6,0,2.6924567222595215,0
1215,4,2,6,0,2.6909918785095215,0
1216,2,-2,8,0,3.542144536972046,0
1216,3,-2,8,0,3.541167974472046,0
1216,4,-2,8,-1,3.542144536972046,-1
1216,4,-2,8,0,3.540435552597046,0
1216,4,-2,8,-2,3.725738286972046,-1
1216,1,-1,8,0,3.543853521347046,0
1217,1,0,6,-1,2.6341071128845215,-1
1217,1,0,6,0,2.6343512535095215,0
1217,3,1,6,0,2.6319098472595215,0
1217,4,1,6,0,2.6316657066345215,0
1218,1,1,8,0,3.899078130722046,0
1218,3,2,8,0,3.896636724472046,0
1219,1,0,10,0,4.81419563293457,0
1219,2,0,10,0,4.80735969543457,0
1219,3,0,10,0,4.80272102355957,0
1219,4,0,10,0,4.80101203918457,0
1220,1,-1,5,0,2.152012348175049,0
1220,2,-1,5,0,2.150791645050049,0
1220,3,-1,5,0,2.150059223175049,0
